,Unnamed: 0,Delivery_person_Age,Delivery_person_Ratings,Weather_conditions,Road_traffic_density,Vehicle_condition,Type_of_order,Type_of_vehicle,multiple_deliveries,Festival,City,Time_taken (min),distance
10564,43490,29.0,4.6,Fog,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,43,26305.270272559374
10565,32110,20.0,4.9,Windy,Medium,2,Drinks,motorcycle,1.0,No,Metropolitian,26,26305.270272559374
10566,9570,21.0,5.0,Cloudy,Medium,2,Snack,scooter,1.0,No,Urban,35,26305.270272559374
10567,34352,33.0,4.9,Fog,High,0,Drinks,motorcycle,1.0,No,Metropolitian,27,26305.270272559374
10568,32865,21.0,4.1,Stormy,Low,0,Snack,motorcycle,0.0,No,Metropolitian,19,26305.270272559374
10569,27057,30.0,3.5,Sandstorms,Jam,2,Meal,electric_scooter,1.0,No,Metropolitian,39,26305.270272559374
10570,27136,29.0,4.7,Cloudy,Jam,0,Buffet,motorcycle,0.0,No,Metropolitian,21,26305.270272559374
10571,21746,24.0,4.9,Fog,Medium,2,Drinks,scooter,1.0,No,Metropolitian,35,26305.270272559374
10572,8029,38.0,4.2,Fog,High,0,Buffet,motorcycle,2.0,No,Metropolitian,34,26305.270272559374
10573,38597,39.0,4.7,Sandstorms,Medium,2,Snack,electric_scooter,1.0,No,Metropolitian,24,26305.22129335159
10574,33202,35.0,4.4,Stormy,High,1,Drinks,scooter,1.0,No,Metropolitian,31,26305.22129335159
10575,42254,38.0,3.7,Sandstorms,Jam,1,Buffet,scooter,1.0,No,Metropolitian,44,26305.22129335159
10576,34486,38.0,4.3,Sandstorms,Jam,2,Buffet,motorcycle,1.0,No,Metropolitian,32,26305.22129335159
10577,20871,36.0,4.7,Cloudy,Low,2,Drinks,electric_scooter,1.0,No,Metropolitian,19,26305.22129335159
10578,6635,24.0,5.0,Windy,Jam,1,Meal,scooter,1.0,No,Metropolitian,23,26305.22129335159
10579,15770,24.0,4.7,Windy,Jam,2,Buffet,scooter,1.0,No,Metropolitian,25,26305.22129335159
10580,23176,32.0,4.9,Sunny,Jam,1,Snack,scooter,1.0,No,Urban,16,26302.14259322471
10581,20540,21.0,5.0,Sandstorms,Jam,1,Buffet,scooter,0.0,No,Metropolitian,27,26302.14259322471
10582,38261,21.0,4.9,Sunny,Low,1,Drinks,motorcycle,1.0,No,Urban,23,26302.14259322471
10583,27449,22.0,4.9,Fog,Medium,0,Snack,motorcycle,0.0,No,Urban,34,26302.14259322471
10584,40199,28.0,4.9,Sandstorms,Low,2,Buffet,motorcycle,0.0,No,Metropolitian,12,26302.14259322471
10585,7488,24.0,4.5,Cloudy,Low,1,Buffet,scooter,1.0,No,Metropolitian,24,26302.14259322471
10586,13875,27.0,4.4,Windy,Low,0,Meal,motorcycle,1.0,No,Metropolitian,22,26302.14259322471
10587,31849,22.0,4.9,Windy,Jam,0,Buffet,motorcycle,0.0,No,Urban,29,26302.086376737378
10588,10833,29.0,4.8,Sandstorms,Jam,2,Drinks,scooter,1.0,No,Urban,13,26302.086376737378
10589,10205,25.0,4.6,Fog,Low,2,Drinks,scooter,1.0,No,Metropolitian,25,26302.086376737378
10590,39669,21.0,4.5,Sandstorms,Jam,1,Buffet,scooter,1.0,No,Urban,15,26302.086376737378
10591,24614,34.0,4.9,Stormy,Low,1,Drinks,motorcycle,1.0,No,Metropolitian,28,26302.086376737378
10592,36595,23.0,4.8,Fog,Jam,2,Snack,scooter,0.0,No,Metropolitian,32,26302.086376737378
10593,41337,32.0,4.6,Fog,Low,0,Snack,motorcycle,1.0,No,Urban,24,26302.086376737378
10594,4125,21.0,4.2,Stormy,Medium,0,Snack,motorcycle,1.0,No,Metropolitian,31,26302.086376737378
10595,2788,31.0,4.7,Stormy,Low,1,Snack,motorcycle,1.0,No,Metropolitian,25,26302.086376737378
10596,38125,37.0,4.9,Windy,Jam,2,Drinks,scooter,0.0,No,Metropolitian,28,26302.086376737378
10597,26112,34.0,4.3,Windy,Jam,2,Meal,motorcycle,1.0,No,Metropolitian,33,26302.086376737378
10598,3371,38.0,4.9,Stormy,High,1,Snack,scooter,0.0,No,Metropolitian,33,26301.983932870797
10599,44102,20.0,5.0,Windy,Medium,1,Buffet,motorcycle,1.0,No,Metropolitian,26,26301.983932870797
10600,26503,36.0,4.6,Windy,Low,2,Snack,scooter,1.0,No,,27,26301.983932870797
10601,31549,27.0,4.6,Windy,Medium,1,Buffet,scooter,1.0,No,Metropolitian,25,26301.983932870797
10602,18204,37.0,4.6,Cloudy,Jam,2,Drinks,scooter,1.0,Yes,Metropolitian,47,26301.983932870797
10603,15351,32.0,4.8,Cloudy,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,28,26301.983932870797
10604,30627,29.0,4.8,Stormy,Medium,2,Meal,electric_scooter,1.0,No,Metropolitian,25,26299.964968936365
10605,28784,33.0,4.8,Fog,Low,1,Buffet,motorcycle,1.0,No,Urban,19,26299.964968936365
10606,38137,,,,,3,Snack,motorcycle,1.0,No,Metropolitian,45,26299.964968936365
10607,34915,34.0,4.5,Windy,Low,1,Drinks,motorcycle,1.0,No,,20,26299.964968936365
10608,21022,30.0,4.5,Windy,Medium,2,Buffet,electric_scooter,1.0,No,Metropolitian,31,26299.964968936365
10609,32295,28.0,4.6,Sandstorms,Jam,2,Buffet,scooter,1.0,No,Urban,23,26299.964968936365
10610,14415,20.0,4.7,Stormy,Jam,0,Buffet,motorcycle,1.0,No,Urban,30,26299.964968936365
10611,43559,,,,,3,Snack,electric_scooter,0.0,No,Metropolitian,11,26299.964968936365
10612,9646,36.0,4.5,Windy,Jam,2,Buffet,scooter,1.0,No,Metropolitian,25,26299.964968936365
10613,30532,20.0,4.8,Stormy,High,1,Meal,scooter,1.0,No,Metropolitian,20,26299.964968936365
10614,3544,27.0,4.6,Cloudy,Jam,2,Drinks,scooter,2.0,Yes,Metropolitian,42,26299.964968936365
10615,35039,35.0,5.0,Windy,Low,2,Drinks,scooter,0.0,No,Urban,23,26299.964968936365
10616,3347,,,Fog,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,43,26299.964968936365
10617,33155,25.0,4.9,Cloudy,Medium,0,Buffet,motorcycle,1.0,No,Urban,32,26299.964968936365
10618,11388,31.0,5.0,Sandstorms,High,2,Meal,scooter,1.0,No,Metropolitian,30,26298.051369702713
10619,1714,25.0,4.8,Sandstorms,Low,2,Buffet,scooter,1.0,No,Metropolitian,15,26298.051369702713
10620,24999,26.0,4.6,Stormy,Medium,1,Snack,motorcycle,1.0,No,Metropolitian,26,26298.051369702713
10621,38742,30.0,4.6,Sunny,High,2,Drinks,scooter,0.0,No,Metropolitian,16,26298.051369702713
10622,30609,34.0,4.5,Sunny,Medium,0,Drinks,motorcycle,0.0,No,Metropolitian,27,26298.051369702713
10623,9933,23.0,4.8,Fog,Medium,2,Buffet,electric_scooter,1.0,No,Metropolitian,16,26298.051369702713
10624,22012,31.0,4.7,Sandstorms,Low,1,Buffet,motorcycle,0.0,No,Urban,28,26298.051369702713
10625,35934,27.0,4.5,Fog,Low,2,Drinks,scooter,1.0,No,Metropolitian,20,26298.051369702713
10626,43368,39.0,4.6,Fog,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,23,26298.051369702713
10627,44992,29.0,4.9,Windy,Medium,0,Buffet,motorcycle,1.0,No,Metropolitian,30,26298.051369702713
10628,32313,25.0,4.8,Stormy,Low,1,Snack,motorcycle,1.0,No,Metropolitian,14,26298.051369702713
10629,2583,20.0,4.6,Sunny,Medium,1,Drinks,motorcycle,,No,Urban,18,26298.051369702713
10630,32949,32.0,4.8,Sunny,High,0,Snack,motorcycle,1.0,No,Metropolitian,27,26297.463106316754
10631,12951,22.0,4.8,Cloudy,Low,0,Snack,motorcycle,1.0,No,Metropolitian,24,26297.463106316754
10632,41369,38.0,4.8,Stormy,Low,2,Meal,motorcycle,1.0,No,Metropolitian,26,26297.463106316754
10633,18113,22.0,4.5,Windy,Jam,0,Buffet,motorcycle,0.0,No,Metropolitian,25,26297.463106316754
10634,2957,20.0,4.6,Stormy,Medium,2,Meal,motorcycle,1.0,No,Metropolitian,21,26297.463106316754
10635,3971,31.0,4.8,Windy,Low,2,Snack,scooter,1.0,No,Metropolitian,20,26297.463106316754
10636,20383,39.0,3.7,Fog,Low,2,Snack,electric_scooter,1.0,No,Urban,32,26297.463106316754
10637,2559,20.0,4.8,Stormy,Medium,2,Buffet,electric_scooter,1.0,No,Metropolitian,26,26297.463106316754
10638,24120,25.0,5.0,Sunny,Jam,1,Buffet,motorcycle,1.0,No,Metropolitian,17,26297.463106316754
10639,6180,27.0,4.6,Windy,Low,0,Drinks,motorcycle,1.0,No,Urban,19,26297.463106316754
10640,45333,30.0,4.8,Sunny,Low,2,Snack,scooter,0.0,No,Metropolitian,22,26297.463106316754
10641,29910,29.0,4.7,Stormy,Medium,2,Drinks,scooter,1.0,No,Metropolitian,15,26295.318549226497
10642,2684,,,Stormy,Low,2,Drinks,electric_scooter,1.0,No,Metropolitian,19,26295.318549226497
10643,25324,23.0,4.5,Fog,High,0,Buffet,motorcycle,0.0,No,Metropolitian,22,26295.318549226497
10644,26338,22.0,4.6,Sunny,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,11,26295.318549226497
10645,4935,29.0,4.9,Stormy,Jam,1,Snack,motorcycle,1.0,No,Metropolitian,16,26295.318549226497
10646,44981,39.0,5.0,Sandstorms,High,1,Meal,motorcycle,1.0,No,Metropolitian,26,26295.318549226497
10647,38531,25.0,4.7,Fog,Jam,0,Buffet,motorcycle,1.0,No,Urban,25,26295.318549226497
10648,12410,27.0,4.2,Stormy,High,0,Snack,motorcycle,1.0,No,Metropolitian,36,26292.611997366694
10649,34994,24.0,4.8,Windy,High,1,Meal,scooter,0.0,No,Urban,18,26292.611997366694
10650,44598,37.0,4.7,Sunny,Low,2,Buffet,scooter,0.0,No,Metropolitian,17,26292.611997366694
10651,25659,35.0,4.8,Stormy,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,23,26292.611997366694
10652,42251,34.0,5.0,Sandstorms,Medium,1,Buffet,motorcycle,1.0,No,Urban,22,26292.611997366694
10653,9456,21.0,4.8,Cloudy,Low,2,Snack,scooter,1.0,No,Metropolitian,29,26292.611997366694
10654,36259,38.0,4.8,Cloudy,Jam,1,Drinks,scooter,1.0,No,Metropolitian,31,26292.611997366694
10655,43157,23.0,4.9,Windy,Low,1,Buffet,motorcycle,0.0,No,Metropolitian,17,26292.611997366694
10656,20073,39.0,4.9,Fog,Medium,1,Drinks,motorcycle,0.0,No,Metropolitian,19,26291.756309564393
10657,22759,22.0,4.6,Stormy,Low,1,Buffet,scooter,1.0,No,Metropolitian,11,26291.756309564393
10658,12764,33.0,4.9,Cloudy,Low,2,Snack,motorcycle,0.0,No,Metropolitian,18,26291.756309564393
10659,9509,27.0,4.9,Sunny,Medium,0,Meal,motorcycle,1.0,No,Urban,20,26291.756309564393
10660,35788,26.0,4.6,Windy,Medium,2,Buffet,motorcycle,0.0,No,,26,26291.756309564393
10661,35337,33.0,4.9,Sandstorms,Jam,2,Buffet,scooter,1.0,No,Urban,27,26291.756309564393
10662,5284,39.0,4.0,Sandstorms,Jam,1,Drinks,scooter,1.0,No,Metropolitian,32,26291.756309564393
10663,14638,37.0,4.3,Cloudy,Jam,0,Buffet,motorcycle,0.0,No,Metropolitian,31,26291.756309564393
10664,40588,25.0,4.6,Cloudy,Jam,2,Meal,scooter,1.0,No,Metropolitian,35,26285.826123483424
10665,29060,20.0,4.7,Sunny,High,1,Drinks,scooter,0.0,No,Metropolitian,17,26285.826123483424
10666,44384,29.0,4.7,Windy,Jam,2,Buffet,scooter,0.0,No,Metropolitian,26,26285.826123483424
10667,3334,37.0,3.6,Sandstorms,Medium,2,Meal,scooter,0.0,No,Metropolitian,33,26285.826123483424
10668,33705,22.0,3.3,Sunny,Low,2,Drinks,electric_scooter,2.0,No,Metropolitian,32,26285.826123483424
10669,31903,24.0,4.6,Stormy,High,2,Meal,electric_scooter,1.0,No,Metropolitian,17,26285.826123483424
10670,15276,24.0,4.7,Windy,Medium,2,Snack,motorcycle,1.0,No,Metropolitian,24,26285.826123483424
10671,15528,31.0,3.6,Fog,Low,1,Snack,motorcycle,0.0,No,Metropolitian,36,26285.826123483424
10672,34530,35.0,4.2,Windy,Jam,1,Snack,scooter,1.0,No,Metropolitian,34,26285.826123483424
10673,2171,,,Sunny,High,1,Drinks,motorcycle,0.0,No,Metropolitian,14,26285.826123483424
10674,36513,26.0,4.7,Cloudy,High,2,Drinks,scooter,0.0,No,Metropolitian,25,26285.826123483424
10675,34453,20.0,4.7,Stormy,High,1,Drinks,motorcycle,0.0,No,Urban,14,26285.664112626826
10676,38062,27.0,5.0,Stormy,Low,2,Buffet,scooter,1.0,No,Metropolitian,18,26285.664112626826
10677,24374,22.0,4.6,Stormy,Medium,2,Drinks,motorcycle,1.0,No,Metropolitian,27,26285.664112626826
10678,12891,29.0,4.8,Fog,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,46,26285.664112626826
10679,5521,29.0,4.9,Stormy,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,26,26285.664112626826
10680,16317,22.0,4.7,Sandstorms,Low,2,Snack,motorcycle,0.0,No,Metropolitian,15,26285.664112626826
10681,22980,31.0,4.7,Windy,Medium,1,Drinks,scooter,1.0,No,Metropolitian,30,26285.664112626826
10682,37932,26.0,4.6,Cloudy,Medium,0,Drinks,motorcycle,1.0,No,,39,26285.664112626826
10683,23598,31.0,4.3,Sandstorms,Low,0,Snack,motorcycle,1.0,No,Metropolitian,21,26285.664112626826
10684,5973,39.0,4.8,Cloudy,Medium,1,Meal,motorcycle,0.0,No,Metropolitian,19,26285.664112626826
10685,23919,27.0,4.0,Cloudy,Jam,1,Meal,scooter,2.0,No,Metropolitian,34,26285.664112626826
10686,41634,31.0,4.8,Fog,Jam,1,Buffet,scooter,3.0,Yes,,44,26283.60280470746
10687,26947,25.0,4.7,Fog,Low,1,Meal,scooter,1.0,No,Metropolitian,29,26283.60280470746
10688,26344,24.0,4.9,Sandstorms,Jam,2,Drinks,scooter,0.0,No,Metropolitian,19,26283.60280470746
10689,14702,38.0,4.6,Sunny,Medium,2,Buffet,motorcycle,1.0,No,Metropolitian,23,26283.60280470746
10690,27194,27.0,4.6,Stormy,Low,1,Snack,scooter,0.0,No,Metropolitian,14,26283.60280470746
10691,21222,25.0,4.8,Sunny,Jam,2,Buffet,scooter,1.0,No,Metropolitian,18,26283.60280470746
10692,33274,39.0,4.7,Sunny,Jam,0,Snack,motorcycle,0.0,No,Metropolitian,20,26283.60280470746
10693,21633,37.0,4.4,Sandstorms,Jam,0,Meal,motorcycle,1.0,No,Urban,42,26283.60280470746
10694,23678,31.0,3.5,Sandstorms,Medium,1,Meal,motorcycle,1.0,No,Urban,38,26283.60280470746
10695,30510,25.0,5.0,Fog,Jam,2,Meal,scooter,1.0,No,Metropolitian,38,26283.60280470746
10696,22239,23.0,4.7,Sunny,Jam,2,Drinks,scooter,0.0,No,Metropolitian,12,26283.60280470746
10697,45206,29.0,4.8,Cloudy,Jam,1,Buffet,motorcycle,1.0,No,Metropolitian,23,26283.60280470746
10698,42186,31.0,4.6,Windy,Medium,1,Snack,scooter,0.0,No,Urban,22,26281.648758443753
10699,17125,26.0,4.9,Fog,Low,2,Drinks,scooter,1.0,No,Metropolitian,29,26281.648758443753
10700,16487,28.0,4.6,Stormy,Low,0,Meal,motorcycle,1.0,No,Metropolitian,23,26281.648758443753
10701,8650,30.0,4.9,Cloudy,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,35,26281.648758443753
10702,31522,30.0,4.6,Cloudy,Jam,1,Drinks,motorcycle,1.0,No,Metropolitian,27,26281.648758443753
10703,23394,39.0,3.6,Cloudy,Low,2,Buffet,motorcycle,2.0,No,Metropolitian,37,26281.648758443753
10704,32108,20.0,4.5,Stormy,Low,0,Meal,motorcycle,1.0,No,Metropolitian,17,26281.648758443753
10705,33430,37.0,4.9,Fog,Medium,2,Buffet,motorcycle,0.0,No,Metropolitian,17,26281.648758443753
10706,28325,25.0,4.7,Fog,Medium,1,Snack,scooter,0.0,No,Metropolitian,15,26281.648758443753
10707,6745,32.0,5.0,Stormy,Medium,0,Snack,motorcycle,1.0,No,Urban,31,26281.648758443753
10708,13271,29.0,4.1,Fog,Medium,1,Meal,scooter,1.0,No,Metropolitian,38,26281.648758443753
10709,7558,38.0,4.9,Sandstorms,High,0,Buffet,motorcycle,1.0,No,Metropolitian,34,26281.648758443753
10710,44926,27.0,4.5,Sunny,Medium,1,Snack,motorcycle,0.0,No,Metropolitian,13,26281.648758443753
10711,18963,36.0,4.6,Sandstorms,Low,2,Meal,electric_scooter,1.0,No,Urban,23,26281.048373930775
10712,44143,24.0,4.8,Fog,Medium,1,Snack,motorcycle,1.0,No,Metropolitian,28,26281.048373930775
10713,26683,38.0,4.6,Sunny,Jam,2,Snack,electric_scooter,0.0,No,Urban,19,26281.048373930775
10714,21871,24.0,4.8,Stormy,Jam,1,Drinks,motorcycle,1.0,No,Metropolitian,20,26281.048373930775
10715,38438,25.0,4.0,Cloudy,Jam,1,Drinks,motorcycle,1.0,No,Metropolitian,31,26281.048373930775
10716,35858,38.0,4.9,Cloudy,Low,1,Meal,motorcycle,0.0,No,Urban,18,26281.048373930775
10717,17607,25.0,4.5,Sandstorms,Low,2,Meal,motorcycle,1.0,No,Metropolitian,19,26281.048373930775
10718,34270,29.0,4.9,Stormy,Medium,1,Meal,scooter,,No,Metropolitian,24,26281.048373930775
10719,40267,31.0,4.0,Windy,Low,0,Meal,motorcycle,1.0,No,Metropolitian,26,26281.048373930775
10720,1642,31.0,4.9,Sunny,Jam,2,Buffet,scooter,0.0,No,Metropolitian,25,26281.048373930775
10721,22374,34.0,4.9,Cloudy,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,29,26276.09611713801
10722,3686,23.0,4.7,Windy,Jam,2,Buffet,electric_scooter,,No,Urban,16,26276.09611713801
10723,291,34.0,5.0,Cloudy,Medium,2,Snack,electric_scooter,0.0,No,Urban,19,26276.09611713801
10724,26166,30.0,4.8,Sandstorms,Jam,1,Meal,motorcycle,1.0,No,Metropolitian,29,26276.09611713801
10725,2085,20.0,4.6,Windy,Medium,0,Buffet,motorcycle,1.0,No,Metropolitian,26,26276.09611713801
10726,42283,22.0,4.5,Sandstorms,Jam,1,Drinks,scooter,0.0,No,,21,26276.09611713801
10727,24497,29.0,4.9,Sandstorms,Low,2,Snack,electric_scooter,1.0,No,Metropolitian,19,26276.09611713801
10728,11747,35.0,4.9,Sunny,Medium,2,Meal,electric_scooter,1.0,No,Metropolitian,29,26276.09611713801
10729,27161,37.0,4.6,Cloudy,Medium,0,Buffet,motorcycle,1.0,No,Metropolitian,27,26276.09611713801
10730,43311,34.0,4.6,Fog,Low,1,Snack,scooter,0.0,No,Metropolitian,26,26276.09611713801
10731,39191,33.0,4.6,Fog,Medium,1,Drinks,motorcycle,0.0,No,Urban,18,26276.09611713801
10732,40921,24.0,4.9,Windy,Medium,2,Meal,scooter,1.0,No,Metropolitian,24,26276.09611713801
10733,27784,38.0,4.6,Fog,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,29,26276.09611713801
10734,25056,26.0,4.6,Fog,Jam,0,Buffet,motorcycle,2.0,No,Urban,46,26276.09611713801
10735,1765,22.0,4.9,Cloudy,Low,0,Meal,motorcycle,0.0,No,Urban,22,26275.22217588898
10736,26650,34.0,4.6,Sandstorms,Jam,1,Snack,scooter,1.0,No,Metropolitian,29,26275.22217588898
10737,24234,28.0,4.9,Stormy,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,25,26275.22217588898
10738,25438,23.0,4.9,Sunny,Low,0,Snack,motorcycle,1.0,No,Urban,17,26275.22217588898
10739,22137,23.0,4.7,Cloudy,Low,2,Meal,scooter,0.0,No,Metropolitian,16,26275.22217588898
10740,41246,24.0,4.8,Windy,Low,0,Snack,motorcycle,1.0,No,Urban,18,26275.22217588898
10741,13292,38.0,3.8,Fog,Low,2,Drinks,scooter,1.0,No,,31,26275.22217588898
10742,22793,24.0,4.2,Sunny,Jam,0,Buffet,motorcycle,1.0,No,Semi-Urban,48,26275.22217588898
10743,30283,23.0,4.2,Sandstorms,Medium,0,Drinks,motorcycle,1.0,No,Urban,31,26275.22217588898
10744,20083,37.0,4.0,Windy,Low,0,Snack,motorcycle,0.0,No,Metropolitian,20,26275.22217588898
10745,31768,29.0,4.8,Cloudy,Low,1,Snack,motorcycle,0.0,No,Metropolitian,29,26275.22217588898
10746,33648,24.0,4.7,Sunny,Medium,1,Snack,motorcycle,0.0,No,Urban,12,26266.900116838933
10747,28078,38.0,5.0,Fog,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,50,26266.900116838933
10748,19401,37.0,4.5,Fog,Low,1,Drinks,scooter,1.0,No,Urban,16,26266.900116838933
10749,5894,31.0,4.6,Cloudy,Low,2,Buffet,electric_scooter,1.0,No,Urban,25,26266.900116838933
10750,38433,28.0,4.9,Sandstorms,Low,0,Buffet,motorcycle,0.0,No,Metropolitian,15,26266.900116838933
10751,32904,39.0,4.8,Sunny,High,2,Snack,electric_scooter,1.0,No,Metropolitian,17,26266.900116838933
10752,20646,21.0,4.9,Sunny,Low,2,Drinks,electric_scooter,0.0,No,Metropolitian,22,26266.900116838933
10753,7926,27.0,4.9,Cloudy,Medium,0,Snack,motorcycle,1.0,No,Metropolitian,26,26266.900116838933
10754,37689,21.0,4.6,Cloudy,Jam,1,Meal,motorcycle,1.0,No,Metropolitian,31,26266.900116838933
10755,39438,,,Windy,Jam,2,Meal,electric_scooter,1.0,No,Metropolitian,29,26266.900116838933
10756,2797,22.0,4.9,Windy,Low,2,Meal,scooter,0.0,No,Metropolitian,17,26266.900116838933
10757,12236,29.0,4.7,Sunny,Medium,2,Snack,scooter,1.0,No,Urban,16,26266.900116838933
10758,35762,31.0,4.4,Stormy,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,20,26266.900116838933
10759,28659,32.0,4.6,Fog,Jam,0,Buffet,motorcycle,0.0,No,Metropolitian,40,26264.29328750131
10760,26939,36.0,4.5,Cloudy,Jam,0,Drinks,motorcycle,2.0,No,Metropolitian,43,26264.29328750131
10761,36299,21.0,5.0,Fog,Jam,1,Buffet,scooter,1.0,No,Metropolitian,41,26264.29328750131
10762,1216,30.0,5.0,Windy,Jam,2,Snack,motorcycle,1.0,No,Metropolitian,25,26264.29328750131
10763,18933,27.0,4.8,Cloudy,Jam,2,Buffet,motorcycle,0.0,No,Metropolitian,27,26264.29328750131
10764,11773,23.0,4.6,Sandstorms,Medium,1,Buffet,motorcycle,0.0,No,Metropolitian,16,26264.29328750131
10765,42476,32.0,4.8,Windy,Medium,1,Snack,scooter,1.0,No,Metropolitian,21,26264.29328750131
10766,33930,29.0,4.7,Windy,Low,2,Drinks,motorcycle,0.0,No,Urban,11,26264.29328750131
10767,32351,35.0,4.5,Stormy,Low,2,Buffet,scooter,1.0,No,Urban,22,26264.29328750131
10768,2089,33.0,4.6,Fog,Medium,2,Meal,electric_scooter,1.0,No,Urban,15,26264.29328750131
10769,4739,21.0,4.5,Sandstorms,Jam,1,Buffet,motorcycle,0.0,No,Metropolitian,17,26264.29328750131
10770,4286,35.0,4.4,Cloudy,Jam,2,Snack,electric_scooter,1.0,No,Metropolitian,36,26264.29328750131
10771,36272,37.0,4.7,Windy,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,38,26259.24021095939
10772,16088,30.0,4.9,Fog,Medium,2,Meal,scooter,0.0,No,Metropolitian,16,26259.24021095939
10773,42532,20.0,4.5,Cloudy,Low,1,Snack,motorcycle,0.0,No,Metropolitian,16,26259.24021095939
10774,42827,29.0,4.9,Sunny,Jam,2,Drinks,motorcycle,1.0,No,,15,26259.24021095939
10775,33898,38.0,4.8,Sandstorms,High,0,Snack,motorcycle,3.0,No,Semi-Urban,49,26259.24021095939
10776,12139,26.0,4.7,Sunny,High,1,Buffet,motorcycle,0.0,No,Urban,10,26259.24021095939
10777,25116,21.0,4.8,Windy,Jam,1,Drinks,scooter,1.0,No,Urban,16,26259.24021095939
10778,4438,25.0,4.5,Stormy,Jam,1,Drinks,scooter,0.0,No,Metropolitian,19,26259.24021095939
10779,7202,23.0,4.9,Fog,Medium,1,Meal,motorcycle,2.0,No,Metropolitian,37,26259.24021095939
10780,29706,20.0,4.6,Sandstorms,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,32,26259.24021095939
10781,27836,28.0,4.8,Sandstorms,High,0,Drinks,motorcycle,1.0,No,Urban,15,26242.045393157547
10782,1827,36.0,4.0,Windy,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,52,26242.045393157547
10783,5453,34.0,4.7,Fog,Low,1,Meal,motorcycle,0.0,No,Urban,17,26242.045393157547
10784,26094,27.0,4.6,Sandstorms,Medium,0,Drinks,motorcycle,0.0,No,Metropolitian,26,26242.045393157547
10785,18408,22.0,4.7,Sunny,Jam,2,Drinks,scooter,1.0,No,Urban,15,26242.045393157547
10786,1870,37.0,4.9,Cloudy,Jam,2,Drinks,scooter,1.0,No,Metropolitian,27,26242.045393157547
10787,45069,39.0,4.6,Sunny,Medium,0,Meal,motorcycle,1.0,No,Metropolitian,22,26242.045393157547
10788,27522,25.0,4.8,Sunny,Low,1,Snack,motorcycle,1.0,No,Urban,30,26242.045393157547
10789,35300,36.0,4.9,Windy,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,21,26242.045393157547
10790,14317,39.0,3.5,Stormy,Jam,1,Meal,scooter,,No,Metropolitian,40,26242.045393157547
10791,11524,38.0,4.7,Cloudy,Low,1,Drinks,scooter,0.0,No,Urban,17,26242.045393157547
10792,12209,31.0,4.6,Windy,Low,0,Meal,motorcycle,0.0,No,Metropolitian,27,26242.045393157547
10793,20218,35.0,4.6,Windy,Jam,1,Meal,motorcycle,1.0,No,Urban,29,26242.045393157547
10794,40547,35.0,4.3,Windy,Jam,2,Drinks,scooter,1.0,No,Metropolitian,32,26242.045393157547
10795,5927,33.0,4.7,Sandstorms,Medium,2,Snack,scooter,0.0,No,Metropolitian,24,26003.450056932066
10796,29015,,,,,3,Snack,scooter,1.0,No,Metropolitian,30,25930.812948595885
10797,22416,28.0,4.8,Sunny,Medium,0,Snack,motorcycle,1.0,No,Metropolitian,22,25912.324780321116
10798,188,37.0,5.0,Sunny,Jam,0,Buffet,motorcycle,0.0,No,Metropolitian,29,25883.37816101877
10799,14893,36.0,4.2,Sandstorms,Low,0,Drinks,motorcycle,0.0,No,Metropolitian,34,25747.022036660746
10800,35177,20.0,4.5,Fog,Medium,0,Snack,motorcycle,1.0,No,Metropolitian,39,25745.167403038602
10801,26156,29.0,4.6,Fog,Medium,1,Snack,motorcycle,1.0,No,Metropolitian,28,25679.895344557306
10802,29530,30.0,4.6,Stormy,Low,0,Snack,motorcycle,1.0,No,Metropolitian,21,25647.862216792157
10803,16554,21.0,4.5,Windy,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,29,25633.831239806088
10804,12273,27.0,4.9,Sandstorms,Medium,2,Buffet,scooter,1.0,No,Metropolitian,26,25607.14838335966
10805,35887,21.0,5.0,Sunny,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,27,25582.976540060732
10806,44962,39.0,5.0,Cloudy,Jam,2,Meal,scooter,2.0,No,Metropolitian,44,25577.732331251293
10807,32682,36.0,4.6,Fog,Low,0,Meal,motorcycle,0.0,No,Metropolitian,24,25576.674405551184
10808,41548,27.0,4.8,Windy,Low,1,Buffet,scooter,1.0,No,Metropolitian,19,25541.134702754243
10809,22832,37.0,4.7,Sunny,Medium,1,Drinks,motorcycle,1.0,No,Urban,15,25519.83212181402
